"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IND","AIREMISSION","CO2","TONNE_CAP","A","2008",1.12,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2009",1.22,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2010",1.27,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2011",1.33,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2012",1.43,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2013",1.45,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2014",1.57,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2015",1.55,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2016",1.56,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2017",1.64,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2018",1.71,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2019",1.69,
"IND","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2000",1.21,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2001",1.28,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2002",1.29,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2003",1.4,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2004",1.41,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2005",1.4,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2006",1.48,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2007",1.53,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2008",1.49,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2009",1.53,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2010",1.62,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2011",1.84,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2012",1.82,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2013",1.66,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2014",1.77,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2015",1.77,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2016",1.71,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2017",1.82,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2018",2.01,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2019",2.16,
"IDN","AIREMISSION","CO2","TONNE_CAP","A","2020",2.35,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2000",4.76,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2001",4.93,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2002",5.1,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2003",5.25,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2004",5.6,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2005",5.99,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2006",6.37,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2007",6.73,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2008",6.76,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2009",6.92,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2010",6.76,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2011",6.8,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2012",6.81,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2013",7.04,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2014",7.22,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2015",7.08,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2016",7,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2017",7.12,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2018",7.17,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2019",7.04,
"IRN","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2000",8.7,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2001",8.69,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2002",8.99,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2003",9.09,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2004",8.95,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2005",8.45,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2006",8.75,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2007",8.9,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2008",8.77,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2009",8.54,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2010",8.98,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2011",8.7,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2012",9.33,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2013",8.04,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2014",7.6,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2015",7.62,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2016",7.37,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2017",7.31,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2018",6.68,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2019",6.73,
"ISR","AIREMISSION","CO2","TONNE_CAP","A","2020",6.29,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2000",7.53,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2001",7.35,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2002",8.05,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2003",9.04,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2004",9.75,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2005",10.36,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2006",11.3,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2007",12.09,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2008",14.69,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2009",12.6,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2010",13.55,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2011",14.18,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2012",13.93,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2013",14.63,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2014",11.44,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2015",10.24,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2016",10.85,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2017",11.41,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2018",11.41,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2019",11.08,
"KAZ","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2000",2.89,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2001",3.1,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2002",3.13,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2003",3.26,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2004",3.31,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2005",3.39,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2006",3.62,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2007",3.8,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2008",3.65,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2009",3.36,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2010",3.86,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2011",3.57,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2012",3.44,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2013",3.43,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2014",3.37,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2015",3.46,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2016",3.47,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2017",3.44,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2018",3.76,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.66,
"LVA","AIREMISSION","CO2","TONNE_CAP","A","2020",3.35,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2000",2.92,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2001",3.13,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2002",3.18,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2003",3.2,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2004",3.42,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2005",3.75,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2006",3.82,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2007",3.93,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2008",3.94,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2009",3.61,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2010",3.98,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2011",3.81,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2012",3.86,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2013",3.67,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2014",3.57,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2015",3.63,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2016",3.75,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2017",3.81,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2018",3.98,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2019",3.99,
"LTU","AIREMISSION","CO2","TONNE_CAP","A","2020",3.86,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2000",4.96,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2001",5.08,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2002",5.23,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2003",5.38,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2004",5.82,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2005",6.07,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2006",6.18,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2007",6.66,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2008",6.99,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2009",6.12,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2010",6.73,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2011",6.68,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2012",6.63,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2013",7.08,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2014",7.37,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2015",7.28,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2016",7.05,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2017",6.78,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2018",7.23,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2019",7.41,
"MYS","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2000",5.46,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2001",6.33,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2002",5.86,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2003",6.54,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2004",6.48,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2005",6.5,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2006",6.55,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2007",6.67,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2008",6.66,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2009",6.09,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2010",6.23,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2011",6.19,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2012",6.47,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2013",5.57,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2014",5.42,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2015",3.72,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2016",2.97,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2017",3.25,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2018",3.2,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2019",3.3,
"MLT","AIREMISSION","CO2","TONNE_CAP","A","2020",3,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2000",2.24,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2001",2.35,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2002",2.39,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2003",2.59,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2004",2.59,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2005",2.7,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2006",2.61,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2007",2.59,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2008",2.57,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2009",2.55,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2010",2.78,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2011",2.77,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2012",2.69,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2013",2.35,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2014",2.54,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2015",2.67,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2016",2.75,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2017",2.73,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2018",2.94,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2019",3.12,
"MDA","AIREMISSION","CO2","TONNE_CAP","A","2020",3.82,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2000",0.07,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2001",0.07,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2002",0.07,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2003",0.09,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2004",0.09,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2005",0.07,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2006",0.08,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2007",0.09,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2008",0.09,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2009",0.1,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2010",0.1,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2011",0.12,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2012",0.13,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2013",0.14,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2014",0.16,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2015",0.18,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2016",0.23,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2017",0.22,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2018",0.2,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2019",0.22,
"MOZ","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2000",0.36,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2001",0.39,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2002",0.4,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2003",0.41,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2004",0.4,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2005",0.41,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2006",0.36,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2007",0.33,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2008",0.35,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2009",0.29,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2010",0.36,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2011",0.41,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2012",0.42,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2013",0.48,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2014",0.52,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2015",0.47,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2016",0.47,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2017",0.45,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2018",0.45,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2019",0.46,
"NGA","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2000",0.66,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2001",0.65,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2002",0.66,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2003",0.66,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2004",0.72,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2005",0.72,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2006",0.76,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2007",0.81,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2008",0.76,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2009",0.76,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2010",0.72,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2011",0.71,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2012",0.71,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2013",0.7,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2014",0.72,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2015",0.76,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2016",0.82,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2017",0.88,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2018",0.81,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2019",0.81,
"PAK","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2000",0.62,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2001",0.63,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2002",0.65,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2003",0.66,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2004",0.66,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2005",0.6,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2006",0.63,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2007",0.59,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2008",0.67,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2009",0.7,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2010",0.77,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2011",0.79,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2012",0.76,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2013",0.78,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2014",0.81,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2015",0.9,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2016",1,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2017",1.12,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2018",1.16,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2019",1.11,
"PRY","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"PER","AIREMISSION","CO2","TONNE_CAP","A","2000",1,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2001",0.91,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2002",0.94,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2003",0.91,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2004",1.04,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2005",1.03,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2006",1,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2007",1.09,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2008",1.23,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2009",1.31,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2010",1.43,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2011",1.54,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2012",1.49,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2013",1.52,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2014",1.6,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2015",1.63,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2016",1.69,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2017",1.58,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2018",1.57,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2019",1.61,
"PER","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2000",0.86,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2001",0.84,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2002",0.81,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2003",0.82,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2004",0.82,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2005",0.82,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2006",0.74,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2007",0.76,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2008",0.77,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2009",0.76,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2010",0.81,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2011",0.8,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2012",0.81,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2013",0.89,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2014",0.93,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2015",0.99,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2016",1.08,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2017",1.17,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2018",1.2,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2019",1.25,
"PHL","AIREMISSION","CO2","TONNE_CAP","A","2020",,"L"
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2000",3.84,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2001",4.17,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2002",4.19,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2003",4.42,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2004",4.3,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2005",4.29,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2006",4.5,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2007",4.43,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2008",4.44,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2009",3.81,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2010",3.7,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2011",4.02,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2012",3.92,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2013",3.47,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2014",3.44,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2015",3.53,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2016",3.47,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2017",3.62,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2018",3.68,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2019",3.62,
"ROU","AIREMISSION","CO2","TONNE_CAP","A","2020",3.46,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2000",10.06,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2001",10.1,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2002",10.09,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2003",10.33,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2004",10.33,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2005",10.33,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2006",10.75,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2007",10.74,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2008",10.89,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2009",10.09,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2010",10.71,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2011",11.23,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2012",11.23,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2013",10.93,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2014",10.79,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2015",10.64,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2016",10.46,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2017",10.64,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2018",11.09,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2019",11.36,
"RUS","AIREMISSION","CO2","TONNE_CAP","A","2020",10.8,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2000",11.35,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2001",11.24,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2002",11.71,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2003",11.86,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2004",12.2,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2005",12.48,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2006",12.89,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2007",13.22,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2008",14.06,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2009",14.25,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2010",15.25,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2011",15.37,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2012",15.89,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2013",15.68,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2014",16.4,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2015",16.75,
"SAU","AIREMISSION","CO2","TONNE_CAP","A","2016",16.27,
